Name,Degree,Student,Module,Class,Start Date,End Date,Year,Academic Year
ERP_21122_Enrolment_MATH-935,BSc Mathematics,Amy Best,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21122_Enrolment_MATH-247,BSc Mathematics,Amy Best,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21122_Enrolment_MATH-164,BSc Mathematics,Amy Best,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21122_Enrolment_MATH-386,BSc Mathematics,Amy Best,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21122_Enrolment_MATH-580,BSc Mathematics,Amy Best,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21122_Enrolment_MATH-559,BSc Mathematics,Amy Best,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-212,BSc Mathematics,Emily Miles,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-961,BSc Mathematics,Emily Miles,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-581,BSc Mathematics,Emily Miles,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-697,BSc Mathematics,Emily Miles,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-935,BSc Mathematics,Emily Miles,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-247,BSc Mathematics,Emily Miles,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-164,BSc Mathematics,Emily Miles,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-386,BSc Mathematics,Emily Miles,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-580,BSc Mathematics,Emily Miles,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21123_Enrolment_MATH-559,BSc Mathematics,Emily Miles,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-212,BSc Mathematics,Matthew Barnett,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-961,BSc Mathematics,Matthew Barnett,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-581,BSc Mathematics,Matthew Barnett,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-697,BSc Mathematics,Matthew Barnett,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-935,BSc Mathematics,Matthew Barnett,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-247,BSc Mathematics,Matthew Barnett,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-164,BSc Mathematics,Matthew Barnett,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-386,BSc Mathematics,Matthew Barnett,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-580,BSc Mathematics,Matthew Barnett,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21124_Enrolment_MATH-559,BSc Mathematics,Matthew Barnett,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-212,BSc Mathematics,Elizabeth Sanchez,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-961,BSc Mathematics,Elizabeth Sanchez,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-581,BSc Mathematics,Elizabeth Sanchez,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-697,BSc Mathematics,Elizabeth Sanchez,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-935,BSc Mathematics,Elizabeth Sanchez,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-247,BSc Mathematics,Elizabeth Sanchez,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-164,BSc Mathematics,Elizabeth Sanchez,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-386,BSc Mathematics,Elizabeth Sanchez,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-580,BSc Mathematics,Elizabeth Sanchez,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21125_Enrolment_MATH-559,BSc Mathematics,Elizabeth Sanchez,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-212,BSc Mathematics,Michael Adams,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-961,BSc Mathematics,Michael Adams,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-581,BSc Mathematics,Michael Adams,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-697,BSc Mathematics,Michael Adams,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-935,BSc Mathematics,Michael Adams,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-247,BSc Mathematics,Michael Adams,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-164,BSc Mathematics,Michael Adams,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-386,BSc Mathematics,Michael Adams,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-580,BSc Mathematics,Michael Adams,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21126_Enrolment_MATH-559,BSc Mathematics,Michael Adams,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-212,BSc Mathematics,Brian Pennington,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-961,BSc Mathematics,Brian Pennington,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-581,BSc Mathematics,Brian Pennington,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-697,BSc Mathematics,Brian Pennington,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-935,BSc Mathematics,Brian Pennington,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-247,BSc Mathematics,Brian Pennington,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-164,BSc Mathematics,Brian Pennington,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-386,BSc Mathematics,Brian Pennington,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-580,BSc Mathematics,Brian Pennington,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21127_Enrolment_MATH-559,BSc Mathematics,Brian Pennington,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-212,BSc Mathematics,Chad Daniel,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-961,BSc Mathematics,Chad Daniel,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-581,BSc Mathematics,Chad Daniel,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-697,BSc Mathematics,Chad Daniel,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-935,BSc Mathematics,Chad Daniel,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-247,BSc Mathematics,Chad Daniel,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-164,BSc Mathematics,Chad Daniel,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-386,BSc Mathematics,Chad Daniel,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-580,BSc Mathematics,Chad Daniel,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21128_Enrolment_MATH-559,BSc Mathematics,Chad Daniel,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-212,BSc Mathematics,Michael Hernandez,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-961,BSc Mathematics,Michael Hernandez,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-581,BSc Mathematics,Michael Hernandez,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-697,BSc Mathematics,Michael Hernandez,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-935,BSc Mathematics,Michael Hernandez,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-247,BSc Mathematics,Michael Hernandez,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-164,BSc Mathematics,Michael Hernandez,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-386,BSc Mathematics,Michael Hernandez,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-580,BSc Mathematics,Michael Hernandez,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21129_Enrolment_MATH-559,BSc Mathematics,Michael Hernandez,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-212,BSc Mathematics,Jeremy Parrish,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-961,BSc Mathematics,Jeremy Parrish,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-581,BSc Mathematics,Jeremy Parrish,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-697,BSc Mathematics,Jeremy Parrish,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-935,BSc Mathematics,Jeremy Parrish,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-247,BSc Mathematics,Jeremy Parrish,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-164,BSc Mathematics,Jeremy Parrish,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-386,BSc Mathematics,Jeremy Parrish,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-580,BSc Mathematics,Jeremy Parrish,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21130_Enrolment_MATH-559,BSc Mathematics,Jeremy Parrish,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-212,BSc Mathematics,David Garcia,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-961,BSc Mathematics,David Garcia,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-581,BSc Mathematics,David Garcia,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-697,BSc Mathematics,David Garcia,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-935,BSc Mathematics,David Garcia,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-247,BSc Mathematics,David Garcia,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-164,BSc Mathematics,David Garcia,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-386,BSc Mathematics,David Garcia,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-580,BSc Mathematics,David Garcia,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21131_Enrolment_MATH-559,BSc Mathematics,David Garcia,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-212,BSc Mathematics,Judy Todd,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-961,BSc Mathematics,Judy Todd,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-581,BSc Mathematics,Judy Todd,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-697,BSc Mathematics,Judy Todd,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-935,BSc Mathematics,Judy Todd,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-247,BSc Mathematics,Judy Todd,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-164,BSc Mathematics,Judy Todd,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-386,BSc Mathematics,Judy Todd,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-580,BSc Mathematics,Judy Todd,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21132_Enrolment_MATH-559,BSc Mathematics,Judy Todd,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-212,BSc Mathematics,Megan Griffin,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-961,BSc Mathematics,Megan Griffin,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-581,BSc Mathematics,Megan Griffin,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-697,BSc Mathematics,Megan Griffin,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-935,BSc Mathematics,Megan Griffin,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-247,BSc Mathematics,Megan Griffin,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-164,BSc Mathematics,Megan Griffin,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-386,BSc Mathematics,Megan Griffin,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-580,BSc Mathematics,Megan Griffin,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21133_Enrolment_MATH-559,BSc Mathematics,Megan Griffin,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-212,BSc Mathematics,Christopher Lyons,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-961,BSc Mathematics,Christopher Lyons,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-581,BSc Mathematics,Christopher Lyons,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-697,BSc Mathematics,Christopher Lyons,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-935,BSc Mathematics,Christopher Lyons,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-247,BSc Mathematics,Christopher Lyons,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-164,BSc Mathematics,Christopher Lyons,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-386,BSc Mathematics,Christopher Lyons,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-580,BSc Mathematics,Christopher Lyons,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21134_Enrolment_MATH-559,BSc Mathematics,Christopher Lyons,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-212,BSc Mathematics,Kayla Ramirez,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-961,BSc Mathematics,Kayla Ramirez,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-581,BSc Mathematics,Kayla Ramirez,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-697,BSc Mathematics,Kayla Ramirez,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-935,BSc Mathematics,Kayla Ramirez,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-247,BSc Mathematics,Kayla Ramirez,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-164,BSc Mathematics,Kayla Ramirez,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-386,BSc Mathematics,Kayla Ramirez,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-580,BSc Mathematics,Kayla Ramirez,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21135_Enrolment_MATH-559,BSc Mathematics,Kayla Ramirez,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-212,BSc Mathematics,Christopher Gray,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-961,BSc Mathematics,Christopher Gray,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-581,BSc Mathematics,Christopher Gray,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-697,BSc Mathematics,Christopher Gray,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-935,BSc Mathematics,Christopher Gray,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-247,BSc Mathematics,Christopher Gray,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-164,BSc Mathematics,Christopher Gray,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-386,BSc Mathematics,Christopher Gray,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-580,BSc Mathematics,Christopher Gray,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21136_Enrolment_MATH-559,BSc Mathematics,Christopher Gray,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-212,BSc Mathematics,Joseph Hill,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-961,BSc Mathematics,Joseph Hill,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-581,BSc Mathematics,Joseph Hill,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-697,BSc Mathematics,Joseph Hill,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-935,BSc Mathematics,Joseph Hill,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-247,BSc Mathematics,Joseph Hill,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-164,BSc Mathematics,Joseph Hill,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-386,BSc Mathematics,Joseph Hill,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-580,BSc Mathematics,Joseph Hill,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21137_Enrolment_MATH-559,BSc Mathematics,Joseph Hill,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-212,BSc Mathematics,Nathan Warren,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-961,BSc Mathematics,Nathan Warren,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-581,BSc Mathematics,Nathan Warren,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-697,BSc Mathematics,Nathan Warren,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-935,BSc Mathematics,Nathan Warren,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-247,BSc Mathematics,Nathan Warren,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-164,BSc Mathematics,Nathan Warren,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-386,BSc Mathematics,Nathan Warren,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-580,BSc Mathematics,Nathan Warren,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21138_Enrolment_MATH-559,BSc Mathematics,Nathan Warren,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-212,BSc Mathematics,John David,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
